Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7
0.011394079,0.7497638,0.011384963,0.18191531,0.011374324,0.01139729,0.011376641,0.011393569
0.8322222,0.010422849,0.010419173,0.010428478,0.010434447,0.10521645,0.010433766,0.010422614
0.01138073,0.011373604,0.0113669,0.011392934,0.92035264,0.011367246,0.011395714,0.0113702845
0.50843805,0.16146345,0.00834049,0.008352508,0.0083693005,0.008345674,0.008361098,0.28832948
0.0052108695,0.005213839,0.00521015,0.5617242,0.40700552,0.0052097957,0.0052113747,0.0052142814
0.020891046,0.7265408,0.020855403,0.020887056,0.02088046,0.020860536,0.14822775,0.020856895
0.5293022,0.15180412,0.0023649689,0.18618919,0.12325206,0.0023604291,0.0023637551,0.0023632867
0.0069523607,0.006953686,0.0069518513,0.098990746,0.006959484,0.006950479,0.006945412,0.859296
0.01042372,0.01042571,0.7584312,0.010422913,0.01042486,0.0104326345,0.17901212,0.010426819
0.0020503567,0.0020566669,0.002050731,0.0020527143,0.9856359,0.0020515607,0.0020505537,0.002051551
0.06805923,0.007819214,0.007819845,0.007824065,0.587195,0.007839982,0.007837981,0.3056047
0.22654602,0.012522158,0.012527795,0.012524254,0.012536777,0.48039085,0.23040682,0.012545372
0.22498183,0.025055245,0.24354549,0.025045361,0.025029952,0.40629345,0.025045551,0.02500314
0.01563575,0.23395482,0.01563322,0.015630964,0.015629003,0.67224157,0.015629137,0.015645511
0.020845909,0.020864014,0.020874439,0.020850131,0.020863518,0.020835316,0.85398823,0.020878471
0.005967653,0.005963422,0.0059590014,0.005963049,0.8765624,0.08765886,0.005965885,0.005959705
0.012506214,0.19388467,0.012506472,0.18649636,0.012506244,0.19382088,0.37576017,0.012518936
0.010429926,0.010432114,0.01041826,0.465333,0.30690965,0.010435466,0.17561442,0.0104271425
0.0062542395,0.5413031,0.42113662,0.0062598507,0.006263771,0.0062613115,0.006253322,0.006267797
0.020849565,0.6873582,0.18748087,0.020845419,0.020852784,0.02088094,0.020835161,0.020897059
0.012512907,0.27641386,0.17425813,0.17052747,0.32868344,0.012545038,0.012513543,0.012545631
0.32208914,0.0065895687,0.0646074,0.5803833,0.0065881643,0.006579761,0.0065802583,0.006582365
0.03125475,0.031330567,0.031256475,0.031285565,0.33965185,0.47268024,0.031254757,0.03128582
0.012528535,0.012522267,0.0125159,0.012524542,0.25273284,0.012514783,0.67213243,0.012528645
0.006594141,0.0065948945,0.006596693,0.25566015,0.5036466,0.006593956,0.20772663,0.0065868464
0.34292775,0.0069566853,0.20492424,0.006960919,0.006966274,0.006957435,0.41734552,0.006961137
0.010429366,0.010440388,0.010419053,0.36443242,0.57294697,0.010440905,0.010462164,0.01042876
0.50297123,0.0073588565,0.007381535,0.08246033,0.37773776,0.0073538623,0.007380339,0.0073560933
0.0052134846,0.0052127806,0.0052110692,0.5271343,0.36634967,0.0052165426,0.08044371,0.0052184863
0.020838797,0.020856,0.020874437,0.020857304,0.3540062,0.020853298,0.020838805,0.5208752
0.5947234,0.03132049,0.21729447,0.031330068,0.03128463,0.031353373,0.031359337,0.031334195
0.0056875725,0.0056901844,0.0056881495,0.47912169,0.48674804,0.0056877527,0.005690358,0.0056862426
0.025020402,0.025028585,0.025034033,0.025016142,0.025006292,0.025055174,0.025029581,0.82480985
0.017876673,0.01789457,0.32913893,0.01789918,0.56351656,0.017891325,0.0178767,0.017906094
0.013891964,0.013899721,0.013892818,0.28005147,0.013921252,0.1720926,0.013899326,0.4783509
0.012509111,0.18690962,0.012518481,0.012506209,0.012530336,0.13959384,0.012504513,0.6109279
0.012506329,0.12563692,0.01250528,0.012532451,0.7992958,0.012502439,0.012502423,0.012518333
0.013895807,0.5663969,0.013900794,0.013897816,0.013899968,0.35020176,0.013890658,0.0139163025
0.003792387,0.48991168,0.14004964,0.35106763,0.00379307,0.0037960093,0.0037946103,0.0037949847
0.011366277,0.4692483,0.011375876,0.011391876,0.011425086,0.011400192,0.011375556,0.46241683
0.0054434347,0.00545557,0.0054671755,0.9618614,0.005448212,0.0054397574,0.005438984,0.005445451
0.009628619,0.4142239,0.009628912,0.009626998,0.009638254,0.5280004,0.009617773,0.009635139
0.013891521,0.013931554,0.013921955,0.013941419,0.0139511395,0.3822321,0.013902791,0.53422755
0.025029719,0.025017709,0.02505486,0.025009068,0.025018409,0.025032846,0.02502118,0.82481617
0.37079364,0.26736543,0.0036833521,0.003681541,0.0036849258,0.0036832474,0.043880608,0.30322728
0.01138039,0.011378689,0.4423977,0.011375561,0.0113798035,0.4893307,0.011369678,0.01138749
0.24319978,0.120122254,0.08587895,0.0034783906,0.44067588,0.0034753827,0.003476209,0.099693164
0.017864134,0.017870454,0.017875658,0.017858516,0.017868157,0.4174683,0.017858204,0.47533655
0.4500098,0.079519846,0.1059467,0.0027245586,0.20383838,0.002720912,0.0027274445,0.15251237
0.0066141156,0.0065912264,0.0065906597,0.0065922453,0.0065938877,0.006596335,0.20674029,0.75368124
0.062696055,0.56112736,0.06269621,0.06269594,0.06269595,0.06269617,0.062696375,0.06269597
0.0416938,0.041693795,0.041693818,0.041693788,0.041693788,0.041693814,0.041693844,0.70814335
0.12948118,0.0050089946,0.005003887,0.5067353,0.33874762,0.0050072772,0.005009148,0.005006564
0.61505383,0.015641801,0.015638674,0.01563104,0.015648374,0.015637385,0.01565114,0.29109776
0.015628314,0.01565488,0.17254907,0.015645055,0.015635066,0.015635274,0.015628608,0.73362374
0.25021923,0.0059587522,0.0059620626,0.7140088,0.005967323,0.0059583806,0.005965458,0.0059599685
0.020869764,0.020867324,0.0208972,0.020855842,0.020839263,0.020881679,0.02085353,0.8539354
0.012516183,0.01251016,0.012504294,0.6465985,0.27834007,0.01250999,0.012512221,0.012508509
0.03126595,0.031296574,0.7810616,0.03126174,0.031261742,0.031291243,0.0312675,0.03129366
0.011377414,0.26325375,0.011372577,0.011392606,0.46273497,0.21710153,0.011375026,0.011392136
0.008348031,0.008344595,0.008361473,0.5888397,0.13794844,0.008348155,0.2314522,0.008357415
0.012508757,0.012533652,0.012501575,0.012526041,0.71521306,0.0125016235,0.20969693,0.012518373
0.34190917,0.012510112,0.012528792,0.012520489,0.012521398,0.012509286,0.012503999,0.5829968
0.013893627,0.013924539,0.0139017105,0.013912712,0.013920138,0.22708632,0.013894381,0.6894666
0.010429312,0.010429553,0.010423233,0.010426121,0.47205946,0.010428743,0.46536848,0.010435081
0.38290808,0.0006920931,0.00069148233,0.32598546,0.20102315,0.00069154747,0.0006918627,0.087316334
0.020842917,0.020846969,0.5390762,0.02083773,0.020842938,0.020878648,0.02084398,0.3358306
0.02501208,0.02500098,0.025014896,0.025011238,0.025003891,0.3437289,0.5061944,0.025033602
0.15158978,0.0125378575,0.012509532,0.77329344,0.012544199,0.012510906,0.012506716,0.012507574
0.012537854,0.0125255305,0.012509188,0.012520779,0.17723995,0.16374086,0.012535462,0.5963904
0.20215277,0.6312391,0.090551175,0.0027844678,0.0027823155,0.06492118,0.0027858843,0.002783113
0.01138011,0.0113809835,0.5668414,0.14938591,0.011371461,0.011384233,0.011377009,0.22687885
0.4064801,0.004316972,0.0043188897,0.40983444,0.16209872,0.00431872,0.004313367,0.0043187444
0.01565082,0.44603303,0.015667355,0.015652496,0.015642263,0.015650334,0.46006754,0.015636183
0.0037965514,0.42015028,0.0037921546,0.0037923977,0.0037978047,0.0037926785,0.2122443,0.34863383
0.005955235,0.0059594098,0.005954015,0.9582912,0.005960814,0.005953701,0.005967394,0.005958249
0.33689463,0.01789071,0.017899992,0.017879378,0.017877704,0.017899858,0.017911991,0.5557457
0.005956146,0.0059597846,0.005955328,0.5418649,0.4223929,0.00595635,0.0059611974,0.0059534274
0.007820654,0.20205593,0.18781446,0.007827446,0.571,0.007828817,0.00783308,0.007819624
0.01786371,0.017867222,0.017870318,0.017858949,0.017859265,0.8749381,0.01785895,0.017883517
0.20161626,0.004473007,0.0044726287,0.004477182,0.004474573,0.0044700294,0.0044699474,0.77154636
0.0035790915,0.0035770992,0.0035754775,0.8726994,0.0035776144,0.0035736002,0.105842784,0.003574961
0.010430382,0.3992459,0.010438387,0.010440011,0.010459515,0.010421238,0.0104183275,0.53814626
0.010438234,0.010444093,0.010423806,0.010432052,0.638067,0.010418048,0.29933396,0.010442776
0.008349875,0.008342877,0.008344444,0.17585516,0.008368469,0.32889658,0.008336475,0.45350614
0.017863905,0.017874854,0.017875848,0.01786704,0.017861411,0.017888384,0.30325916,0.5895094
0.15611157,0.010431977,0.010435543,0.010445137,0.3750136,0.0104230745,0.010437973,0.4167011
0.0062668053,0.29662234,0.006256278,0.006272428,0.0062633585,0.24432412,0.42773062,0.0062640295
0.013912118,0.013900482,0.013918307,0.7816417,0.013908289,0.13489312,0.013896317,0.013929675
0.38552806,0.0023217283,0.0023166845,0.0023201813,0.6005519,0.002317475,0.002320696,0.0023232787
0.02501683,0.025036905,0.025041224,0.025000786,0.025003444,0.42486742,0.42496923,0.025064148
0.0065912064,0.0065963403,0.006588231,0.006596681,0.006590985,0.006594223,0.006582715,0.9538597
0.00735635,0.5316261,0.114166684,0.0073567154,0.007359959,0.0073691583,0.007355865,0.3174092
0.08622901,0.29131564,0.0014735262,0.41043422,0.001473519,0.0014730493,0.0014732745,0.20612781
0.0069583813,0.65339947,0.0069601084,0.0069552367,0.3048445,0.006957965,0.0069568967,0.006967456
0.06421244,0.002457591,0.0024563235,0.5699712,0.2857305,0.0024574043,0.07025706,0.0024574758
0.008947138,0.008935423,0.00893403,0.008951223,0.9374007,0.00893634,0.008951696,0.0089434385
0.025079856,0.25596508,0.025009783,0.5938921,0.025029698,0.025008785,0.025005495,0.025009176
0.35868236,0.017873902,0.53406346,0.017867116,0.01786929,0.01788359,0.017873317,0.017886983
0.020835266,0.02085692,0.020865962,0.020889916,0.02084168,0.020867238,0.020850973,0.853992
0.14601941,0.017889712,0.2507162,0.01787483,0.017864771,0.51386213,0.017898532,0.017874448
0.0056865634,0.18305701,0.005692431,0.1155878,0.0056918785,0.005692652,0.005684714,0.67290694
0.12037983,0.008346476,0.008344588,0.0083450675,0.32191548,0.008349076,0.14394343,0.38037607
0.0025068165,0.65020216,0.0025044503,0.045961544,0.09906732,0.041385535,0.0025058882,0.15586632
0.33182862,0.003683039,0.043965317,0.35337135,0.22923672,0.0036827654,0.0036798157,0.0305523
0.011373929,0.0113662835,0.011364591,0.27331465,0.011373723,0.011364561,0.65847576,0.011366507
0.031272903,0.031273354,0.031321447,0.031279378,0.031316318,0.031251866,0.7809456,0.03133911
0.031254467,0.031269737,0.03125997,0.031250384,0.031250384,0.78116655,0.031264246,0.03128424
0.11196727,0.13352871,0.0043162024,0.004321268,0.3417273,0.004318724,0.21946257,0.18035792
0.22822034,0.0029129924,0.0029097805,0.38052797,0.0029114666,0.0029110056,0.002911987,0.3766945
0.16713502,0.42222896,0.04651939,0.15338135,0.15589616,0.051821705,0.0015086248,0.0015087866
0.48424166,0.004314827,0.0043193875,0.48985672,0.0043193693,0.004313243,0.0043159155,0.0043188906
0.27059826,0.23730907,0.0021584628,0.0021596663,0.19654602,0.068337984,0.0021583023,0.22073226
0.3237668,0.006593468,0.12609759,0.006596487,0.517188,0.006585748,0.0065815514,0.006590314
0.020860314,0.020904677,0.020844527,0.020875584,0.020841377,0.020881625,0.020839063,0.8539528
0.0039131525,0.0039088186,0.003908018,0.32368857,0.6528497,0.0039086374,0.0039147674,0.003908405
0.015672091,0.015639726,0.015656268,0.015655892,0.6405292,0.015631191,0.26557863,0.015636977
0.007835272,0.007822865,0.3536512,0.4348289,0.007833053,0.17237888,0.007814806,0.007835033
0.01787329,0.017871251,0.0178661,0.01788059,0.017898051,0.5009088,0.017863981,0.39183795
0.0018679233,0.094465874,0.0018677845,0.32864305,0.56755376,0.0018670326,0.0018674865,0.0018670349
0.010435935,0.010426209,0.23092294,0.32862374,0.010429287,0.010433154,0.09912586,0.29960287
0.37439328,0.0048197024,0.0048089162,0.29351097,0.21514736,0.0048142155,0.09769378,0.004811766
0.009619532,0.00962569,0.009621176,0.11476561,0.009621816,0.8274876,0.009633424,0.009625137
0.005447138,0.005444746,0.005441838,0.0054424554,0.3080915,0.24710673,0.20529656,0.21772905
0.013911192,0.01391188,0.013911771,0.013898454,0.24871412,0.26573366,0.23776528,0.19215369
0.0025051176,0.002510192,0.0025054314,0.62807405,0.22366095,0.0025024798,0.0025025895,0.1357392
0.020838518,0.020853462,0.8540389,0.020862443,0.020859016,0.020841489,0.020838525,0.020867636
0.013902148,0.013906758,0.35764605,0.013907699,0.013898268,0.28724715,0.013917763,0.2855742
0.5728736,0.017865539,0.31985414,0.017885454,0.017862072,0.01790289,0.017869199,0.017887145
0.39576346,0.0037971057,0.003788938,0.45499983,0.003797921,0.0037918817,0.13026029,0.0038005635
0.54576254,0.007825421,0.007815084,0.007821487,0.1948549,0.2202806,0.007823797,0.007816145
0.006958203,0.0069525694,0.006947712,0.4345907,0.28294075,0.0069484627,0.24770913,0.006952419
0.0043301648,0.23473226,0.0043168124,0.73935264,0.004319531,0.004315853,0.004314318,0.0043184105
0.025010606,0.02501525,0.8249228,0.025000885,0.025001654,0.025023539,0.02500169,0.025023565
0.33856794,0.013901984,0.2975122,0.013918303,0.29437262,0.013911682,0.013893621,0.013921689
0.008340699,0.008340139,0.008345546,0.008346427,0.008348374,0.09820487,0.0083382465,0.85173565
0.020876002,0.020865906,0.02085476,0.37481335,0.020871416,0.50000817,0.020856181,0.020854166
0.020852428,0.020843377,0.24846876,0.020884112,0.02086986,0.020859832,0.6263841,0.020837527
0.020842116,0.020844406,0.48420903,0.020857174,0.02084345,0.020874592,0.020834105,0.3906951
0.0016934162,0.7533822,0.001692561,0.23646311,0.001692239,0.001692146,0.0016911083,0.0016931825
0.025010124,0.22467762,0.02502426,0.425082,0.025088653,0.22509438,0.025012847,0.025010122
0.0089311795,0.008946056,0.6891329,0.00894825,0.25719482,0.008978801,0.008929859,0.008938157
0.020861002,0.02084239,0.18743536,0.0208646,0.020871015,0.35408437,0.35418412,0.020857118
0.01392101,0.6845253,0.0138984965,0.0139111895,0.013913901,0.23202987,0.013897282,0.013903007
0.00625595,0.5540509,0.0062601347,0.006264504,0.0062629622,0.0062704682,0.0062563247,0.4083787
0.031250987,0.03125099,0.031269282,0.031251825,0.031252053,0.78121924,0.03125099,0.031254616
0.008946627,0.7178691,0.008943653,0.008943811,0.008957135,0.22842777,0.008950639,0.008961271
0.5131158,0.01255613,0.0125143,0.012520121,0.13382442,0.012524631,0.012563296,0.29038134
0.011374514,0.01136947,0.011366053,0.7261651,0.011381076,0.011368773,0.20560393,0.011371024
0.07383734,0.002019208,0.002018053,0.6961725,0.123855844,0.0020175497,0.0020213367,0.09805819
0.009624879,0.009622483,0.157692,0.6646478,0.12948082,0.009623128,0.009670965,0.009637843
0.21084954,0.009637199,0.009640271,0.009623355,0.009624991,0.009630199,0.009629022,0.7313654
0.009628995,0.5618522,0.009634579,0.3803622,0.009627576,0.009627378,0.009622282,0.009644785
0.0044745044,0.63812345,0.004472799,0.3350421,0.004474437,0.0044690636,0.004469139,0.0044744913
0.010421546,0.010441973,0.010433816,0.010444634,0.01044957,0.20983526,0.010417992,0.7275553
0.0073603215,0.0073693683,0.0073612304,0.0073654684,0.0073659373,0.38808468,0.0073645804,0.56772846
0.009632674,0.009652085,0.0096182665,0.009633979,0.36765754,0.009651588,0.57451963,0.009634194
0.0125386985,0.65407115,0.012523744,0.114886336,0.012512326,0.012532026,0.012513322,0.1684224
0.006964455,0.6012686,0.006948558,0.006959629,0.3569894,0.0069535444,0.0069661415,0.006949685
0.011377337,0.011378732,0.011375459,0.5540252,0.011379506,0.011386284,0.011379986,0.3776976
0.017873162,0.017900927,0.01787407,0.017912334,0.017884973,0.4038712,0.01787064,0.48881269
0.02505147,0.025045367,0.025033351,0.025008429,0.025012922,0.02504288,0.025023602,0.82478195
0.02084179,0.020855367,0.35408857,0.020873642,0.5207531,0.020866489,0.020857397,0.020863602
0.011385144,0.0113737285,0.22509326,0.7066273,0.011399478,0.01137045,0.011380005,0.011370657
0.08170399,0.6142422,0.0027223714,0.0027231588,0.0027228384,0.0027250103,0.0027245744,0.29043582
0.17744592,0.34675053,0.0069490583,0.35523838,0.0069550243,0.006948269,0.0069643473,0.09274846
0.015646884,0.015639605,0.89047927,0.015631042,0.015639054,0.0156627,0.015646214,0.0156552
0.025003849,0.025035772,0.8248082,0.025003849,0.025005324,0.025129294,0.025003856,0.025009852
0.020918591,0.020852651,0.02085068,0.020863023,0.85381955,0.020850394,0.020989953,0.020855188
0.92696965,0.01043338,0.010434452,0.010457609,0.010424851,0.010434283,0.010421398,0.010424388
0.020851184,0.020883108,0.020897519,0.020858493,0.020846495,0.020856317,0.8539185,0.020888394
0.012533132,0.012521381,0.012519734,0.60749704,0.01252759,0.31732947,0.012542459,0.012529154
0.008339338,0.6605786,0.008354123,0.008342457,0.0083470605,0.28934813,0.008337345,0.008352945
0.15386683,0.3947499,0.1725509,0.0073671797,0.24936327,0.007377326,0.0073582795,0.007366338
0.0054527307,0.39797732,0.0054507256,0.005446598,0.005445486,0.40256962,0.0054425085,0.17221498
0.020837447,0.020851152,0.23030485,0.33525866,0.020905226,0.020837516,0.1874827,0.16352247
0.020845996,0.020866672,0.020840399,0.020841671,0.35395896,0.52093107,0.020840403,0.020874828
0.020858858,0.85385156,0.020888688,0.020893706,0.02090938,0.020836417,0.02085287,0.020908535
0.00835384,0.008341068,0.008347332,0.008348118,0.4850705,0.008340317,0.11093953,0.3622593
0.010429238,0.9269942,0.010428245,0.010423494,0.010422459,0.010437873,0.010424036,0.0104404
0.005963603,0.0059627336,0.005960769,0.07150384,0.0059571657,0.005965688,0.005956077,0.8927301
0.04166758,0.04170574,0.04166758,0.04166824,0.041673284,0.7082457,0.04169725,0.04167461
0.009640141,0.24864908,0.69358176,0.00962408,0.009622245,0.009625146,0.009625873,0.0096317325
0.007839916,0.007822878,0.007824548,0.0078367,0.5450409,0.40797305,0.007838936,0.007823038
0.0069489605,0.26287666,0.0069586956,0.0069518615,0.0069550765,0.0069706347,0.0069474867,0.6953906
0.0139269885,0.37584093,0.013894118,0.5407127,0.013914272,0.013893779,0.0139153,0.013901935
0.015629409,0.015631957,0.4936708,0.015640033,0.015629617,0.41252297,0.015626714,0.01564849
0.12908693,0.0059619145,0.005958616,0.0059583173,0.005959566,0.20717634,0.0059617837,0.6339366
0.33105624,0.004635954,0.0046337913,0.54036444,0.0046393313,0.0046397136,0.004631832,0.105398685
0.01138154,0.011381698,0.14612508,0.011367612,0.011369053,0.011381385,0.10082272,0.69617087
0.015639743,0.015646765,0.8904164,0.015643109,0.015645377,0.01566472,0.015672129,0.015671793
0.013936529,0.013932907,0.24935532,0.43971682,0.013915692,0.01391243,0.24131157,0.013918766
0.020892939,0.020864116,0.020859197,0.020900343,0.24550128,0.020904595,0.020872628,0.6292049
0.06257638,0.06257635,0.5619653,0.06257634,0.062576346,0.06257643,0.06257651,0.06257635
0.010441905,0.49522752,0.12196501,0.010440914,0.33058757,0.010433893,0.010468065,0.010435168
0.006951865,0.006947183,0.0069470997,0.6229974,0.25362632,0.0069484897,0.088635124,0.0069465176
0.39806876,0.0073631885,0.0073625203,0.007379268,0.45733038,0.0073721544,0.10776325,0.0073605506
0.21615365,0.2973052,0.013909719,0.013922662,0.013914547,0.013919005,0.013890871,0.4169843
0.004465712,0.0044728685,0.00446976,0.0044680363,0.0044663637,0.21753371,0.0044667795,0.7556568
0.35404977,0.020886067,0.02084611,0.020843493,0.020865377,0.5208276,0.020844081,0.020837514
0.011377122,0.21466473,0.011381263,0.011370844,0.011368809,0.13106635,0.011377431,0.59739345
0.011391742,0.11860405,0.011380167,0.01137203,0.011387005,0.011375453,0.19275682,0.6317327
0.015643073,0.015646603,0.63574016,0.015635094,0.015625956,0.27043027,0.015627604,0.015651274
0.025009934,0.025023103,0.025005778,0.34377322,0.025012553,0.025005778,0.025019303,0.5061503
0.025031915,0.27692974,0.025047854,0.025030376,0.22451016,0.37336797,0.025013024,0.025068967
0.2541858,0.0073611373,0.0073593096,0.62577176,0.08323423,0.0073593683,0.0073693367,0.0073590493
0.017883316,0.017877333,0.017894149,0.017909383,0.30350915,0.44654146,0.16048549,0.017899726
0.012528738,0.012521477,0.01252918,0.012509862,0.012510184,0.45978144,0.46509793,0.0125212055
0.031252332,0.03130035,0.0313801,0.031253267,0.031252332,0.78097785,0.031320553,0.031263225
0.01786775,0.017897055,0.01788509,0.017927676,0.01790513,0.874774,0.017862178,0.017881142
0.017882813,0.26894194,0.017881835,0.01790826,0.017896846,0.22542903,0.017874496,0.41618475
0.19547543,0.0066019827,0.0065832837,0.610221,0.16136016,0.0065828552,0.0065837237,0.0065915897
0.6278718,0.0054399096,0.0054381783,0.16257627,0.005443213,0.005443722,0.0054393467,0.18234754
0.025001477,0.025024148,0.025036715,0.025012854,0.025001477,0.8249034,0.025001481,0.025018446
0.12846705,0.42258814,0.25686115,0.007367353,0.1626197,0.007368347,0.007357087,0.007371233
0.0208557,0.72309375,0.020850811,0.020908706,0.15171735,0.02084872,0.020861669,0.020863252
0.048578292,0.6657806,0.0023184833,0.18032086,0.0960406,0.002320996,0.0023200284,0.002320151
0.031256426,0.7811942,0.03125643,0.031256422,0.031256948,0.031256426,0.03126244,0.031260688
0.015641771,0.015637463,0.015636818,0.015631843,0.015627593,0.48414528,0.42204055,0.015638663
0.0073624663,0.6703752,0.0073693404,0.2854142,0.0073753875,0.007362932,0.0073675923,0.0073728655
0.0065892255,0.26698443,0.0065890593,0.3307546,0.0065895026,0.0065940046,0.006590111,0.3693091
0.007828379,0.13332655,0.007823231,0.007827342,0.30960852,0.00782449,0.007822712,0.5179388
0.013908869,0.013900856,0.013894526,0.52038324,0.39618823,0.013918661,0.013912215,0.013893427
0.005445208,0.23187989,0.005449279,0.4976025,0.24328949,0.005440661,0.005447749,0.005445266
0.002454331,0.002456158,0.002454383,0.27135065,0.39887735,0.04818387,0.0024533782,0.27176988
0.013904584,0.013937234,0.013921959,0.013904984,0.013893945,0.78431696,0.1321999,0.0139204115
0.0021948079,0.0021973522,0.11920596,0.2220951,0.46510977,0.0021966272,0.0021945827,0.18480584
0.020838859,0.2094827,0.020852655,0.020834647,0.020834647,0.6654773,0.02083465,0.02084461
0.0059614163,0.005958781,0.0059598703,0.24381325,0.7204222,0.005963145,0.0059585017,0.005962819
0.005444357,0.0054477584,0.0054444247,0.29271108,0.005440617,0.0054423665,0.005447028,0.6746224
0.004817142,0.0048164707,0.0048172013,0.23844373,0.19670677,0.0048128273,0.23053789,0.31504792
0.017889638,0.017880334,0.017859144,0.44873393,0.01787519,0.017863216,0.44403216,0.017866408
0.015642777,0.015654141,0.015636453,0.015662631,0.015648907,0.42806047,0.015638053,0.4780566
0.17766808,0.015675899,0.015666725,0.015659181,0.015672501,0.2083744,0.015656257,0.53562695
0.006962166,0.63409185,0.006960084,0.0069661844,0.0069613988,0.006954621,0.006963397,0.32414028
0.6000343,0.008345433,0.1466407,0.104346104,0.008344528,0.11558624,0.008359992,0.008342747
0.0039163884,0.00391332,0.0725822,0.30008784,0.36426663,0.0916442,0.003912227,0.1596772
0.004316734,0.52594835,0.004323174,0.0043144557,0.32185525,0.13060807,0.0043145726,0.004319379
0.07304964,0.006259843,0.00625801,0.0062595126,0.0062550423,0.006267997,0.006251806,0.88939816
0.008954747,0.00895692,0.008953476,0.008957619,0.008960308,0.008935174,0.008948096,0.93733364
0.03125525,0.031291958,0.5311499,0.031288333,0.03130915,0.03143493,0.031255256,0.2810152
0.031267364,0.031264327,0.28120068,0.031251695,0.03126365,0.031251624,0.53123856,0.03126213
0.33472943,0.031270284,0.03126254,0.031275686,0.031265765,0.03126688,0.47766283,0.03126657
0.007823517,0.37518457,0.00782996,0.1879269,0.007824434,0.07431272,0.007817167,0.33128074
0.69301945,0.26743856,0.0065912106,0.0065959073,0.006583905,0.006598698,0.0065855384,0.0065867226
0.031286824,0.031262163,0.78106046,0.031272933,0.031251796,0.0312813,0.0312518,0.0313327
0.44266853,0.0018142894,0.0018124884,0.2815422,0.26672187,0.0018127228,0.0018151192,0.0018128181
0.041668776,0.041668776,0.04166878,0.041668776,0.04167118,0.041743193,0.04166878,0.7082417
0.5601781,0.15672356,0.0016681551,0.16849323,0.10792858,0.0016678568,0.0016700407,0.0016704997
0.008345783,0.008339322,0.008346552,0.6501226,0.008349227,0.0083439015,0.00834291,0.29980972
0.0113724135,0.011384468,0.011372696,0.4006338,0.011378379,0.011371147,0.011371778,0.53111535
0.01251136,0.38759574,0.012518141,0.012511333,0.012511239,0.53733957,0.012501122,0.012511496
0.03136847,0.5306654,0.031255245,0.031269196,0.03133036,0.2815095,0.03131199,0.03128984
0.04168332,0.041683316,0.041683335,0.041683316,0.37481293,0.04168333,0.041683346,0.3750871
0.010437885,0.010437793,0.15152584,0.0104331,0.5042657,0.29201108,0.01045637,0.010432214
0.6288833,0.004314711,0.004311821,0.004316491,0.17605565,0.0043111173,0.17349496,0.004311923
0.005440163,0.0054420694,0.005440918,0.24440308,0.005439732,0.0054414384,0.0054380465,0.7229546
0.0104521215,0.010445244,0.30437195,0.24092573,0.0104572335,0.010447319,0.0104388995,0.40246147
0.01785971,0.70355844,0.01788172,0.017900812,0.017894732,0.18917318,0.017859172,0.017872248
0.007815595,0.007827685,0.25786763,0.08298868,0.11757418,0.007819799,0.0078152465,0.5102912
0.008951078,0.9374136,0.008949373,0.008937394,0.008935694,0.008940635,0.008934491,0.008937768
0.03129518,0.031255852,0.03125586,0.53118855,0.031280994,0.031255856,0.28117365,0.031294014
0.008954339,0.008938133,0.008936054,0.008947218,0.008947326,0.16259605,0.0089551555,0.78372574
0.011369785,0.011371206,0.7299196,0.011368096,0.20185001,0.011378562,0.011365251,0.0113774985
0.012517589,0.14983106,0.11454508,0.37736565,0.01251458,0.012504397,0.30820432,0.01251731
0.5762012,0.017878335,0.31652826,0.017889377,0.017873157,0.0178937,0.017861435,0.01787452
0.017879194,0.017878728,0.01787484,0.017872995,0.017858595,0.017946847,0.017867561,0.87482125
0.0026101402,0.12367365,0.0026068718,0.40371194,0.42348006,0.002608665,0.03869976,0.0026088941
0.18416257,0.011377888,0.011383418,0.011389818,0.011393995,0.011375377,0.011389563,0.74752736
0.008944989,0.24062864,0.09079247,0.62386966,0.008937905,0.008947623,0.008941747,0.008936998
0.02503891,0.025028484,0.025031654,0.025022306,0.0250141,0.5394756,0.025024742,0.31036416
0.0016472697,0.0016484678,0.0016462518,0.18940482,0.25588822,0.0016480569,0.0016462846,0.5464707
0.0065903733,0.0065957033,0.006591481,0.0065978994,0.006597477,0.21764074,0.111835346,0.63755095
0.8794333,0.008940192,0.008931825,0.008943555,0.008939986,0.008933879,0.06694627,0.008931017
0.005684898,0.13087782,0.005689693,0.28878456,0.0056855693,0.0056946124,0.06951299,0.4880698
0.031262208,0.031258456,0.4840325,0.031259775,0.03126383,0.031270877,0.03125847,0.32839388
0.37749746,0.110026196,0.005973612,0.005962709,0.0059638196,0.11483892,0.14212546,0.23761185
0.24154648,0.06370727,0.0030556626,0.5102148,0.1723149,0.0030544854,0.0030510335,0.0030553343
0.0050032907,0.14141491,0.005002876,0.00500836,0.48675895,0.005003008,0.34680167,0.0050069136
0.020845283,0.020845473,0.020842554,0.53865254,0.020887535,0.3362413,0.02084843,0.020836903
0.015631985,0.7212616,0.015629813,0.015636662,0.01564872,0.18491453,0.01563085,0.015645783
0.37150654,0.007364272,0.007372947,0.0073599494,0.0073595205,0.007360365,0.007357827,0.5843186
0.020856334,0.02086924,0.6559369,0.2189165,0.020860579,0.020855786,0.020838717,0.020865928
